t,Y
0.0,1.0
0.20408163265306123,0.9498816388236578
0.40816326530612246,0.902294656683571
0.6122448979591837,0.857110180201827
0.8163265306122449,0.81420595057513
1.0204081632653061,0.7734659812286835
1.2244897959183674,0.7347802333411761
1.4285714285714286,0.6980443082997145
1.6326530612244898,0.6631591561935557
1.836734693877551,0.63003079950283
2.0408163265306123,0.5985700711832374
2.2448979591836737,0.5686923663900987
2.4489795918367347,0.5403174071252688
2.6530612244897958,0.513369019128392
2.857142857142857,0.48777492036992987
3.0612244897959187,0.46346652053741527
3.2653061224489797,0.4403787309385887
3.4693877551020407,0.4184497842755629
3.673469387755102,0.3976210637730166
3.8775510204081636,0.37783694117073946
4.081632653061225,0.3590446231167091
4.285714285714286,0.34119400552136864
4.4897959183673475,0.324237535456948
4.6938775510204085,0.3081300802076212
4.8979591836734695,0.29282880309706805
5.1020408163265305,0.2782930457396792
5.3061224489795915,0.264484216380275
5.510204081632653,0.2513656840048402
5.714285714285714,0.23890267792148293
5.918367346938775,0.22706219252663412
6.122448979591837,0.2158128969864861
6.326530612244898,0.2051250495778452
6.530612244897959,0.19497041644600496
6.73469387755102,0.18532219454996615
6.938775510204081,0.17615493857737363
7.142857142857143,0.16744449162294908
7.346938775510204,0.15916791943500355
7.551020408163265,0.15130344804484613
7.755102040816327,0.14383040460359997
7.959183673469388,0.13672916126011733
8.16326530612245,0.12998108192238064
8.36734693877551,0.12356847175301729
8.571428571428571,0.11747452925735699
8.775510204081632,0.1116833008298543
8.979591836734695,0.10617963763170116
9.183673469387756,0.10094915467908969
9.387755102040817,0.09597819202786906
9.591836734693878,0.09125377794629705
9.795918367346939,0.08676359397322687
10.0,0.08249594176441591
